id,state,race,party,last_election,voter_type
89855,AZ,a,d,d,likely
48749,CO,w,r,r,registered
70756,CT,w,d,r,registered
78668,CA,w,r,d,likely
17845,CO,w,d,d,registered
63289,AZ,h,r,i,registered
58905,AL,b,d,i,likely
17097,CT,h,r,r,likely
51792,AR,w,r,d,registered
97932,CO,w,d,r,likely
53275,CT,b,d,d,registered
32683,AR,w,d,d,registered
12520,AK,w,r,d,likely
25466,CA,a,r,r,likely
61227,AR,w,d,d,registered
31937,CT,b,d,d,registered
50467,AR,b,d,r,registered
90978,CT,w,r,d,registered
52812,AZ,w,d,r,likely
43092,CT,a,r,d,registered
47235,AZ,w,r,i,registered
41889,AR,w,d,d,registered
39663,CA,h,d,d,registered
66040,AL,a,r,d,likely
50946,AZ,w,d,r,registered
92651,CO,w,r,r,registered
73469,AZ,h,r,d,likely
44624,AL,w,r,r,registered
90803,AK,w,d,d,registered
25332,AR,h,i,r,registered
73200,AL,b,d,d,likely
86330,AL,w,r,r,likely
94870,CT,a,d,r,likely
84964,CA,w,d,d,registered
11638,CA,a,i,r,likely
60164,CA,b,d,r,registered
41302,AK,b,d,r,likely
64375,CA,w,d,d,registered
74707,CT,w,d,i,registered
14836,CA,w,r,d,registered
88923,CO,b,d,r,registered
51777,CA,w,d,d,registered
73309,CA,h,r,d,likely
83760,AR,w,r,d,likely
82674,AZ,w,r,d,registered
81447,CT,b,r,r,registered
65403,CO,w,d,r,likely
41360,CA,h,d,r,registered
71516,CO,w,r,d,likely
24890,CO,b,r,d,registered
52413,AL,w,d,r,registered
87682,CO,b,d,d,registered
74850,AR,w,d,d,registered
45611,AZ,w,r,d,likely
35298,CO,w,d,d,registered
35995,AL,a,d,d,registered
45337,CA,h,r,r,registered
23789,CO,h,d,d,registered
63608,AR,a,r,r,likely
62136,CT,w,d,d,registered
98736,CT,w,d,r,likely
78167,CA,w,d,r,registered
32947,CO,n,r,r,registered
88851,AR,w,r,r,registered
82835,CA,h,r,d,registered
44120,AL,h,d,d,registered
69407,AZ,h,d,r,registered
36605,CO,w,d,r,registered
57389,AL,w,d,i,likely
60546,CT,b,r,d,likely
14531,CO,h,d,d,registered
16439,AK,w,r,d,likely
29450,AL,w,r,r,likely
81136,AZ,b,r,r,registered
80442,AZ,w,r,d,registered
19220,CO,w,d,r,registered
61118,CT,w,d,r,registered
48940,CO,h,d,d,registered
59479,AR,b,d,r,registered
90702,CA,h,d,d,likely
25170,CT,w,d,d,registered
41175,CA,w,r,d,likely
85917,AZ,w,d,d,registered
93997,AL,h,d,r,registered
15337,AR,w,d,d,registered
99123,AZ,w,r,i,registered
26517,AK,w,d,r,likely
24042,CA,w,d,r,registered
27691,AL,w,r,d,likely
57776,AZ,w,r,d,likely
16807,CA,w,r,i,likely
69957,AK,b,d,r,registered
56769,AK,b,d,d,likely
34140,CO,w,d,d,registered
18787,AK,w,r,r,likely
38546,CO,w,r,d,registered
30638,AL,b,r,d,likely
74168,CO,h,r,d,registered
74782,AZ,w,d,d,registered
16377,AK,b,d,r,likely
53983,AL,w,d,d,registered
94209,CT,w,r,d,registered
51816,CT,h,r,d,likely
92604,CT,h,d,i,registered
54945,CO,h,r,r,registered
39335,AR,w,d,r,registered
44493,CO,w,d,r,registered
32840,AL,o,r,r,registered
46598,AZ,w,d,d,registered
88799,AR,a,r,r,registered
21040,CT,a,d,r,registered
40914,CO,w,r,d,registered
97420,CO,b,d,d,likely
90004,AZ,h,d,d,registered
84295,CT,h,r,r,registered
94336,AK,h,r,r,registered
52818,CO,h,d,r,registered
79121,CA,a,d,d,likely
79893,CT,h,d,d,likely
95215,CO,w,r,d,registered
13875,AZ,w,d,d,registered
62204,AR,h,r,r,registered
62346,AZ,b,d,i,registered
87632,CT,h,r,r,registered
34590,CA,h,d,d,likely
34290,CA,a,d,d,likely
46043,AL,h,d,r,registered
32111,AZ,w,d,r,likely
98212,AZ,h,r,d,registered
72203,AL,w,d,d,likely
90577,CO,b,d,r,registered
43348,AL,a,d,d,registered
42203,AL,w,r,d,likely
75854,CA,w,d,r,registered
21516,AZ,w,r,r,registered
23748,CT,w,d,d,registered
41109,AR,w,d,d,registered
88354,CO,b,r,d,registered
58233,AZ,h,r,r,likely
66100,CT,w,d,r,registered
38492,AR,w,d,d,likely
61704,CA,w,r,r,likely
81239,AK,h,d,r,likely
41733,AK,w,r,r,registered
54565,CO,w,r,d,likely
31168,CT,w,r,d,likely
94713,AK,w,d,r,registered
21950,CO,w,d,d,registered
43257,AL,w,d,r,likely
91298,AK,h,d,r,registered
99825,CO,o,r,r,registered
40306,CA,w,d,r,registered
77786,CT,w,d,r,likely
16685,CA,b,d,i,registered
37602,AR,w,i,r,registered
28867,CO,w,r,d,likely
45221,AL,w,d,r,likely
58148,CO,h,d,r,likely
76887,CT,w,d,d,registered
16927,AR,w,d,r,registered
41694,CA,w,d,r,registered
97687,CO,w,d,r,registered
56351,CA,h,r,r,registered
17995,CO,w,r,d,registered
47894,AL,w,r,i,registered
55396,AK,b,d,i,registered
72214,CO,w,r,r,registered
83837,AL,w,d,d,registered
26731,AL,w,d,d,registered
51665,AK,w,d,d,likely
75397,CO,w,r,r,registered
91337,CO,a,d,r,likely
35391,AZ,b,d,i,registered
43467,CA,w,d,r,registered
84779,CA,w,r,d,registered
64771,AL,w,d,r,likely
80340,AL,w,r,i,likely
65005,AK,b,r,d,likely
14477,AR,h,r,d,likely
42080,AL,b,d,r,likely
62768,AK,w,d,d,registered
28379,AL,w,r,d,likely
87015,AZ,w,r,r,likely
12868,CT,w,d,r,registered
69159,AZ,a,d,d,likely
42619,AK,o,d,d,registered
45967,CO,h,d,r,likely
66670,AZ,b,r,r,registered
57263,AR,w,d,r,likely
77318,AL,a,d,d,registered
45317,AZ,b,r,d,registered
42592,CT,h,r,d,likely
94549,CO,h,d,r,registered
99197,AZ,w,d,i,registered
53974,AR,w,d,r,likely
63465,AL,w,d,d,registered
68351,CA,h,r,r,registered
49075,AK,w,r,r,registered
31515,AK,w,r,d,registered
82628,CA,b,r,d,registered
17020,CA,w,r,d,likely
38313,CT,w,d,r,registered
84374,AR,h,d,r,likely
66120,AR,w,r,r,likely
89674,AL,a,d,d,registered
81208,CA,h,d,r,registered
10687,AK,w,i,d,likely
15052,CA,a,r,r,registered
26586,AK,a,d,r,registered
97308,CO,w,d,i,likely
91506,CA,h,r,d,registered
88566,CT,w,r,d,likely
83990,AZ,h,d,r,registered
73550,AL,w,d,d,likely
70554,AL,w,d,d,registered
12136,AL,w,d,r,registered
60345,AR,b,i,d,registered
95251,AL,w,d,r,registered
39502,AR,b,r,d,likely
22498,CA,w,r,r,likely
81231,CO,w,d,d,likely
19704,AZ,w,d,d,registered
75508,CA,w,d,d,likely
82561,CA,b,d,d,likely
20238,AR,a,d,r,registered
73097,CT,a,d,r,registered
73929,CA,b,d,r,registered
27663,AR,h,d,d,registered
16858,AL,w,r,r,likely
92501,AZ,h,r,d,registered
88272,AZ,a,d,r,registered
46459,AK,w,r,d,likely
88880,AK,w,d,r,likely
22349,AL,w,d,d,registered
16080,CO,h,r,d,likely
54092,CO,w,d,d,likely
27067,CT,b,r,r,likely
75673,AK,w,r,d,registered
47167,AK,w,d,r,registered
25980,AZ,o,d,d,likely
30444,CO,a,d,r,registered
68245,AL,w,r,d,registered
61083,AR,h,d,r,registered
33178,AL,b,d,d,likely
56872,AK,w,d,r,registered
46649,CO,w,d,r,registered
95482,AR,w,d,d,registered
13533,AK,h,d,r,registered
18914,CT,w,r,d,likely
22558,AK,w,r,d,registered
31717,CA,w,r,d,registered
10158,AL,h,r,d,likely
77918,AR,w,r,r,registered
56857,AK,w,r,r,registered
93348,AR,w,r,r,registered
79099,AL,h,d,i,registered
98326,CA,w,r,r,registered
67523,CT,w,d,d,registered
80386,AZ,h,r,r,registered
38652,AL,b,d,i,registered
83918,AZ,w,r,r,registered
87910,AZ,h,d,r,likely
50766,AL,w,r,r,registered
80945,CT,a,r,d,likely
81071,CA,w,r,d,registered
36291,CA,h,r,d,likely
77910,CA,w,d,r,likely
72529,AK,w,d,d,registered
90747,AR,h,d,r,registered
88695,CO,h,r,r,registered
53012,CA,b,r,r,registered
48822,AK,b,d,r,registered
86010,CA,w,d,d,likely
91219,CA,b,d,d,likely
73909,AZ,h,d,d,likely
31327,CO,w,d,d,registered
16579,AK,h,r,d,registered
50747,AK,w,r,r,likely
32709,AZ,b,d,r,registered
41371,AR,w,d,r,registered
23205,AZ,w,r,r,registered
88575,AR,w,d,r,likely
38766,AZ,w,r,d,registered
53183,AL,h,d,d,likely
89185,AZ,w,r,d,registered
27227,CO,w,r,r,likely
95421,AK,a,r,r,likely
67848,AR,w,i,r,likely
74821,CA,w,r,r,registered
43550,CA,w,r,r,registered
91982,CT,h,d,r,likely
37426,CT,w,d,d,registered
49714,CA,w,r,r,registered
14609,CA,b,r,r,likely
93706,AR,h,r,r,registered
36035,CA,b,d,d,registered
97145,CO,w,r,d,likely
74904,AR,w,d,d,registered
71507,AR,h,r,d,likely
23440,CO,h,r,r,registered
63126,AL,w,r,r,registered
46216,AZ,w,r,d,likely
93809,AR,w,r,r,registered
84923,CO,w,r,i,likely
67026,CO,w,d,r,likely
14634,AZ,w,r,d,likely
87888,AZ,w,d,r,registered
22744,CT,h,r,d,likely
94628,AL,h,r,r,registered
98115,CO,w,r,d,likely
86889,CT,b,d,r,likely
76059,AK,h,r,d,likely
35274,AZ,w,r,r,registered
58401,CO,w,r,r,likely
65100,AZ,w,d,d,registered
74028,AK,h,d,r,registered
19287,CO,h,r,d,registered
90934,CA,h,r,d,registered
56720,CT,w,d,d,registered
70462,CO,w,d,r,likely
68671,CT,h,d,r,registered
72432,AL,h,d,d,likely
34206,AR,h,r,d,registered
54539,AZ,w,d,r,registered
51773,AK,h,d,r,registered
66850,CA,w,r,r,registered
31400,CT,h,r,r,likely
99464,CO,w,d,r,likely
57465,AL,h,d,r,registered
71016,CA,w,d,r,likely
48232,CT,b,r,d,registered
59793,AK,b,r,i,registered
45616,AZ,w,d,d,likely
60844,AZ,w,d,d,registered
63351,AK,w,d,d,registered
96461,CO,b,r,r,likely
92199,CA,h,r,d,registered
69387,CT,h,d,d,likely
57222,AZ,b,d,r,registered
33679,AK,w,r,r,likely
63981,CO,w,r,d,likely
32506,AL,h,r,d,registered
50647,AR,w,d,d,registered
91342,CA,w,d,d,likely
98757,CO,b,r,d,likely
10607,CA,w,r,r,likely
31574,CA,o,r,r,likely
68952,AK,w,r,d,registered
80244,CO,w,d,d,registered
82823,AL,w,r,d,registered
22878,CO,a,d,r,registered
56102,AR,h,r,d,registered
39748,AZ,w,r,r,registered
28513,CO,h,d,r,likely
81523,AK,h,r,i,registered
91118,CT,a,r,i,registered
51325,AR,w,r,r,likely
69762,CT,b,r,d,registered
14156,CA,w,r,r,likely
69327,CO,h,r,d,registered
62650,AL,a,d,d,registered
45210,AK,w,r,r,registered
49591,AL,w,r,d,registered
59621,CA,w,r,r,likely
16333,AL,h,i,d,registered
40397,AK,h,r,d,registered
21439,AZ,b,d,i,registered
98750,CT,w,d,d,registered
87467,CA,w,r,d,registered
35332,CT,w,d,r,registered
78405,CA,w,d,d,registered
16757,CA,w,r,r,registered
39769,CT,w,d,r,likely
94677,AR,w,r,d,likely
70103,CO,a,r,d,registered
91766,CT,h,d,d,likely
18825,AL,a,d,r,registered
19659,AR,h,r,r,registered
22330,CO,w,d,d,registered
36934,AK,w,r,r,registered
75392,CA,w,d,d,likely
93455,CT,b,d,d,registered
40233,AZ,w,r,i,registered
99776,AR,h,d,r,registered
99224,AL,w,d,r,registered
82669,CT,w,d,r,registered
76343,CA,h,r,r,registered
24007,AR,w,d,d,registered
32225,CA,h,d,r,likely
77203,AZ,w,r,r,registered
10347,CA,w,r,d,likely
85612,CA,w,d,d,registered
14349,CT,w,r,r,registered
52435,AK,w,d,r,likely
16699,CO,w,r,r,registered
53689,CA,w,d,r,likely
51581,AR,w,d,d,likely
63926,AL,b,d,r,likely
24169,CT,w,d,d,registered
53355,AL,h,r,i,registered
79541,AL,w,r,i,registered
34876,CT,b,d,d,likely
59558,AR,w,d,i,likely
97795,CT,w,d,r,registered
80274,AR,w,d,r,likely
98492,CT,a,d,i,likely
73119,AL,w,d,r,likely
42910,AZ,b,d,d,registered
88370,AR,w,d,d,registered
35607,AL,w,r,d,registered
69037,AR,h,d,i,likely
43715,CO,b,r,r,likely
38542,CA,b,r,d,registered
76591,CT,b,d,d,registered
45206,CO,w,r,r,likely
80983,CT,b,r,r,registered
63441,CA,w,r,d,registered
34461,AZ,w,d,r,registered
73849,AZ,w,d,d,registered
15721,AL,w,r,d,likely
44482,CA,w,r,r,registered
55995,AZ,w,r,r,likely
70160,CA,a,r,r,registered
12711,AL,w,r,d,likely
75110,AL,w,d,r,registered
10720,CT,w,r,r,registered
38655,CO,h,r,r,likely
84735,CO,w,d,r,registered
72688,CT,h,d,i,likely
34469,CO,w,r,r,likely
61846,AZ,b,r,r,likely
94192,CA,w,r,r,registered
25121,AL,w,r,r,likely
39695,CT,w,d,d,registered
21053,CT,w,d,r,registered
59413,CA,w,d,r,registered
79917,CA,w,r,d,registered
44794,AR,w,d,r,registered
55315,CA,w,r,d,registered
34715,CA,h,r,r,registered
40509,CO,w,d,r,registered
47674,AR,b,r,r,registered
52355,CA,w,d,d,registered
59880,AR,w,d,r,likely
43481,AL,w,d,r,likely
23446,CO,w,r,d,likely
24312,AK,w,d,d,registered
15916,CO,a,d,d,registered
47985,CT,w,r,r,registered
60100,CT,h,d,r,likely
67359,CA,h,d,d,registered
72380,AZ,h,d,r,likely
31554,CT,w,d,d,registered
82713,AK,a,d,r,registered
87694,AR,w,d,d,likely
47596,CA,w,r,r,registered
28826,AL,w,d,d,registered
24831,AK,h,r,r,registered
41057,AZ,w,d,r,registered
88692,AL,w,d,d,registered
59541,AR,w,r,d,likely
13322,CO,w,d,r,registered
35214,AK,w,d,i,likely
80456,CO,w,d,r,registered
90139,AR,b,r,d,likely
46293,AR,w,d,r,registered
66940,AL,b,d,r,registered
64986,AK,b,r,r,registered
11496,AK,b,r,r,likely
45632,AZ,h,r,d,registered
57185,CO,h,r,r,registered
79833,CA,w,d,i,registered
87751,AL,h,r,r,registered
46741,AZ,b,r,r,likely
33635,AR,h,r,r,registered
16938,AL,h,d,r,likely
87611,AK,w,d,r,registered
81035,CO,w,d,r,registered
85703,CA,w,d,r,likely
55176,CT,w,d,d,registered
24562,CO,w,d,d,registered
25423,AR,h,d,d,likely
33652,CA,w,d,d,registered
15776,CO,w,r,i,registered
29343,AR,b,d,d,likely
23997,CO,h,r,d,registered
20765,CA,b,r,r,likely
89718,AL,w,r,r,registered
79523,CT,w,d,r,registered
35647,AZ,h,r,d,registered
44960,CO,a,d,d,registered
31940,AZ,w,r,d,registered
76360,CA,h,r,d,likely
58779,CA,w,r,d,registered
55608,CT,w,r,r,registered
62557,AZ,w,r,d,likely
42745,AL,w,r,i,registered
69769,AR,w,d,d,likely
54868,CO,b,d,d,likely
65546,AL,w,r,d,likely
86447,AK,h,d,r,registered
81599,AR,w,d,d,registered
48780,AZ,b,r,r,registered
39846,CT,w,r,d,registered
97936,CA,b,r,d,registered
11052,CT,a,d,d,registered
32981,AR,w,r,r,likely
65852,AL,w,r,r,registered
41873,AR,w,d,d,likely
53179,AL,h,r,d,likely
15762,AK,w,d,r,registered
35628,CA,b,d,d,registered
86997,CA,w,d,r,registered
13100,AZ,w,r,d,registered
17899,CA,w,r,r,registered
40969,CO,w,r,r,likely
72618,AR,w,d,r,likely
16545,AL,w,r,r,registered
80027,CA,w,d,d,registered
27802,CO,w,r,d,registered
85536,AL,w,d,r,likely
95918,CO,w,r,r,likely
89275,CO,w,r,d,registered
16962,AZ,w,r,d,registered
59686,CO,w,d,d,likely
36753,CO,w,d,d,registered
39818,CO,w,r,d,registered
82462,CT,w,r,r,likely
58151,CA,b,d,d,likely
70314,AR,w,i,r,registered
34665,CT,w,r,r,likely
41439,CA,w,d,d,likely
73071,AR,w,r,d,likely
17594,CT,h,d,d,registered
62591,AR,w,r,d,registered
96569,AR,b,d,d,likely
73289,AR,w,r,r,registered
87514,AK,w,d,d,registered
31721,AK,w,d,r,registered
32431,AL,w,r,d,likely
34073,AL,w,r,r,registered
80684,CT,a,d,d,registered
30523,AR,w,r,r,likely
57887,AL,w,r,d,registered
16838,CO,a,r,d,registered
93466,CO,w,d,d,likely
38807,CA,w,d,r,registered
47999,CT,h,d,r,registered
94479,AK,a,r,i,registered
36668,CT,w,r,d,registered
68770,CA,w,d,d,registered
10172,AZ,h,r,r,registered
71160,AK,w,d,i,likely
70671,AK,w,d,d,likely
21039,CT,b,d,d,registered
59753,CO,h,d,d,registered
93163,AL,w,d,r,registered
96703,AZ,b,d,r,likely
25532,AR,b,d,r,registered
53612,CO,w,d,r,registered
54944,CO,w,r,r,registered
76940,AL,w,r,r,registered
79181,CT,w,d,d,likely
97892,AR,w,d,d,likely
41019,AL,w,r,r,likely
79894,CA,w,r,r,registered
14402,AK,h,d,d,registered
93603,AK,w,r,r,likely
95522,AR,b,r,d,likely
83583,AR,w,d,r,likely
68560,CO,b,r,d,likely
61063,AZ,h,r,d,registered
92698,AR,a,r,d,registered
92058,AR,h,d,r,likely
22196,AL,w,r,d,likely
34388,CT,w,d,r,likely
47802,CT,w,d,r,registered
68319,CA,b,d,d,registered
42140,AK,w,r,r,registered
40936,AZ,w,d,r,registered
51947,CT,h,d,d,registered
17919,CA,a,d,r,registered
64989,AZ,w,r,d,registered
39550,AR,b,r,r,likely
90777,AZ,h,d,r,registered
96113,CT,a,d,r,registered
29933,AL,w,d,d,registered
60815,CO,w,r,d,registered
68557,AK,w,d,d,likely
77241,CO,w,d,d,likely
44134,CA,w,r,d,registered
27635,AZ,w,r,r,likely
64291,AR,w,r,d,likely
37540,CA,b,d,d,registered
73067,AK,w,r,r,registered
48705,CA,w,r,r,registered
14891,CA,w,r,r,registered
11531,CT,w,d,r,registered
19064,CA,w,r,i,likely
70129,CT,w,d,d,registered
35703,AL,w,d,r,likely
83197,AL,b,r,r,registered
89189,AK,w,d,d,registered
59470,CT,w,r,r,registered
68080,CA,w,d,r,registered
21098,AK,b,r,r,registered
19989,AK,w,d,r,likely
76700,AL,h,d,r,registered
28857,AL,h,r,r,registered
43149,AR,w,r,r,registered
76004,AK,a,d,d,registered
26094,AZ,h,d,d,registered
41354,AZ,w,d,r,registered
16271,CO,a,r,d,likely
20891,CT,w,d,i,registered
11408,AL,w,r,d,likely
93735,AZ,h,d,d,registered
49220,AR,h,d,r,registered
51778,CT,w,r,d,registered
45083,AZ,w,r,r,registered
99516,AZ,w,d,d,registered
46287,AZ,h,r,r,registered
43144,CA,w,r,r,registered
69488,AK,w,r,r,registered
66906,AK,w,d,d,registered
81600,AL,b,d,r,likely
41628,AR,h,d,r,registered
65004,AR,b,r,d,likely
98504,CO,w,r,r,likely
80650,AL,w,r,d,likely
54739,AL,w,d,i,likely
41563,CT,w,d,r,registered
26755,CO,w,r,d,registered
44007,AR,w,d,d,likely
61249,AL,w,r,r,registered
72442,AZ,w,r,d,likely
62754,CT,w,d,d,likely
70089,AR,w,r,r,likely
27906,CA,b,r,d,registered
41093,AZ,h,d,d,registered
94365,CA,w,d,d,registered
73423,AR,w,r,r,registered
39590,CA,w,d,r,registered
80839,CT,h,d,d,likely
89399,AK,w,d,r,likely
47881,AL,w,r,i,registered
34427,AR,w,d,d,likely
65474,CA,a,d,r,likely
62017,CT,w,r,r,registered
91119,CT,o,d,r,registered
86538,CA,h,r,d,likely
52745,AK,a,r,d,likely
76989,AZ,h,r,r,likely
16293,AL,h,d,d,likely
64341,CT,w,d,r,likely
65556,AK,b,d,r,likely
55426,CT,w,d,i,likely
89102,CA,h,r,r,likely
66813,AL,a,r,r,registered
68603,AZ,h,r,r,likely
70980,CA,w,r,d,likely
54923,AK,a,d,d,registered
35127,AR,w,d,d,registered
73386,AK,w,r,d,registered
18667,CA,h,d,d,likely
98908,AK,w,d,d,registered
32687,AK,h,d,r,registered
94191,CT,w,d,d,likely
73821,CO,h,d,r,registered
73701,CA,w,d,r,registered
25258,AZ,w,d,r,likely
50392,AZ,w,r,r,registered
41638,CO,w,d,d,likely
33379,CO,w,r,r,registered
57148,CT,w,d,r,likely
94708,AR,w,r,d,registered
86304,CO,w,d,r,registered
55156,CA,w,d,r,registered
54367,AL,w,r,d,registered
87234,AR,w,r,d,registered
70696,AR,a,d,i,registered
49277,AR,b,r,r,registered
69892,AR,a,d,r,registered
52789,CT,h,d,d,likely
36751,CO,w,r,r,registered
98713,AZ,a,d,d,likely
22712,AZ,w,d,r,registered
69019,AK,w,i,d,registered
87086,AL,h,r,r,likely
93563,AZ,w,r,r,registered
10646,AL,w,d,d,likely
25772,AR,w,r,d,likely
32070,CO,w,r,r,registered
80789,AR,h,d,d,registered
13539,AR,h,r,r,registered
13333,AR,h,r,r,likely
22251,AK,w,d,r,registered
56181,CT,h,d,r,registered
92454,CO,h,r,r,likely
90441,AR,w,d,d,registered
50295,CA,w,r,d,registered
26294,AL,a,d,r,registered
48223,AK,w,r,i,likely
40950,CA,w,r,d,registered
36695,CA,h,r,d,registered
22236,CT,w,d,d,likely
90351,CO,w,d,r,likely
64402,AZ,w,r,d,registered
13965,CO,a,r,d,registered
45808,CT,h,r,d,registered
47897,CO,w,i,d,registered
55369,AR,w,r,i,registered
15364,CT,b,d,i,likely
44862,CO,b,r,r,registered
32711,AZ,w,d,d,registered
76979,AZ,w,r,r,registered
18865,CA,h,r,r,registered
89654,CT,h,d,r,registered
54725,AZ,b,d,r,likely
56238,CA,w,d,d,registered
12981,AK,b,d,d,likely
53839,CO,w,r,d,registered
93059,CO,w,d,d,registered
49724,AR,w,r,r,likely
90727,AL,h,d,d,registered
63770,AK,b,r,d,likely
58963,AL,w,d,r,registered
75782,CA,o,d,r,likely
16142,AZ,b,d,d,registered
64147,CA,b,d,r,registered
64838,AZ,w,d,r,registered
24059,AL,h,d,d,registered
75539,CO,a,d,d,registered
10656,AR,h,d,d,registered
36430,AK,w,r,d,likely
43216,AK,w,d,r,likely
37666,AK,w,r,d,registered
50658,AL,w,r,d,likely
76600,CO,w,d,r,registered
76306,AL,b,d,r,likely
75568,AL,w,d,d,likely
41549,AR,w,r,r,likely
35818,CT,b,d,d,registered
32226,AK,b,r,d,likely
35114,CT,b,d,d,registered
78457,CT,h,d,r,registered
45749,CA,w,r,r,registered
25226,AK,w,d,d,likely
17370,CO,w,r,r,registered
13030,CA,w,d,d,registered
17753,AK,w,d,r,registered
35855,CO,h,r,r,registered
73756,AK,h,d,r,registered
54649,CO,w,r,d,registered
41168,CA,w,r,r,registered
10763,CO,a,d,i,registered
83094,AL,w,d,d,likely
30660,AZ,h,d,d,likely
67920,CO,w,r,r,registered
78495,AZ,w,d,r,registered
26543,AR,b,d,d,registered
11402,AL,w,d,i,registered
95096,CT,b,r,r,registered
17458,CO,b,r,r,registered
31009,CO,b,d,d,registered
17092,CO,h,r,d,registered
19686,AZ,h,d,r,registered
28887,CA,w,d,r,registered
90073,AZ,w,r,r,likely
67782,AR,h,r,r,registered
85415,CT,w,r,r,registered
14995,CO,w,d,r,registered
29080,AK,w,d,d,likely
94844,CT,h,i,d,likely
13992,AL,w,d,d,registered
20932,CO,w,r,d,registered
16031,CA,w,r,d,likely
30896,CT,b,r,i,registered
99304,CT,w,d,d,registered
41217,CT,h,d,d,likely
53508,AL,b,d,d,registered
69713,CT,n,r,d,likely
63617,AK,w,d,d,registered
34151,CT,w,d,d,likely
58478,CT,w,r,r,registered
42363,CO,w,r,r,registered
31885,CO,w,r,r,registered
28401,CO,w,d,d,registered
57637,CO,a,r,d,registered
18702,AL,w,d,r,registered
38367,CO,b,r,r,likely
57727,CA,h,d,i,likely
19888,AL,w,r,d,registered
40177,CO,w,d,d,likely
98455,AK,w,d,r,registered
40332,AL,w,r,d,registered
82929,CO,h,d,i,registered
35201,CO,a,d,i,likely
74746,AL,w,d,d,likely
22484,AL,h,r,r,registered
11315,AR,w,d,r,registered
27066,AL,w,r,r,registered
54107,AK,w,r,r,registered
61375,AK,h,r,r,registered
78627,AL,w,d,d,likely
31806,AK,b,d,d,registered
84690,CO,w,r,r,registered
21035,AZ,a,r,r,registered
52925,AK,w,r,r,registered
37465,AZ,w,r,r,likely
83333,CT,w,r,r,registered
34971,AL,w,d,r,registered
26125,AZ,w,d,d,likely
70619,CA,w,r,r,registered
87643,AZ,w,d,r,likely
31830,AR,b,i,r,registered
31345,AK,w,r,d,likely
87575,CO,w,r,r,registered
41327,CT,b,r,d,likely
85540,AZ,a,d,i,registered
88053,CA,w,d,r,registered
24249,AZ,b,r,d,registered
73876,AR,h,d,d,registered
48896,CA,w,d,d,registered
86437,AZ,w,d,d,registered
40001,AK,b,d,d,registered
34788,AR,w,d,r,likely
67377,AR,w,d,r,likely
63270,CA,w,r,r,likely
26500,AK,w,r,i,likely
28193,CT,w,d,d,registered
21809,AR,w,d,r,registered
79341,AR,a,d,d,registered
30070,AZ,w,d,r,registered
28937,CT,h,r,d,registered
60465,AK,h,d,r,registered
87558,CO,o,r,d,registered
61905,CO,h,r,i,registered
45505,AK,w,r,r,registered
16725,CA,h,d,d,registered
55470,AR,w,d,d,registered
95693,CA,h,d,d,likely
19102,CT,w,d,r,likely
46472,CO,w,r,d,likely
15347,AR,w,r,d,registered
82839,AL,w,d,d,likely
88919,AK,w,r,r,registered
41408,CT,b,r,i,registered
86607,AZ,w,d,d,likely
71065,AR,w,d,d,likely
58393,CO,b,d,r,registered
39620,AZ,w,r,r,registered
47457,AL,w,r,d,registered
55981,AZ,w,d,r,registered
34613,CT,w,d,r,likely
56291,AK,w,r,d,registered
97650,AR,b,r,r,registered
94775,CT,h,d,r,registered
71960,AR,h,r,r,registered
62973,AR,a,r,d,likely
46856,CA,w,d,d,registered
31265,AL,w,r,r,registered
80743,AZ,w,r,d,registered
95093,AR,w,r,d,registered
62441,AL,w,d,r,likely
40493,AZ,a,r,d,registered
17974,AR,h,r,r,likely
32125,CA,w,r,r,registered
95812,CT,w,d,i,registered
20437,CA,h,d,r,registered
49461,AK,w,d,r,registered
48294,CA,b,r,d,likely
29372,AK,h,d,r,likely
22584,CT,w,r,d,registered
11383,AR,h,d,d,likely
13342,AZ,w,d,d,registered
63279,AR,w,d,d,likely
55409,CT,w,r,r,registered
86542,CO,w,d,r,registered
72246,CA,h,d,d,registered
74844,AL,w,r,r,likely
31845,AR,h,r,r,registered
80370,AZ,w,d,d,registered
63040,CA,w,d,r,likely
21641,CT,w,r,d,registered
55415,CT,w,d,r,registered
34032,AZ,w,r,r,likely
30943,AL,b,d,r,registered
20609,CT,w,r,d,registered
47114,AR,w,d,d,registered
84138,AK,o,r,d,registered
27829,AZ,h,d,i,likely
40080,AR,b,r,d,likely
57595,AK,w,d,d,registered
82799,AZ,w,d,r,likely
79765,CO,w,r,r,registered
97667,AL,h,r,r,registered
64785,CA,w,r,d,registered
96305,AK,w,r,d,registered
53488,CT,w,i,r,likely
70526,AL,h,r,d,likely
18937,AL,w,d,r,registered
75655,CO,w,d,d,registered
73607,CO,h,d,r,likely
